BlockId,RootCause,Label
blk_324196552,Normal,Normal
blk_733740429,Normal,Normal
blk_701052590,Normal,Normal
blk_455602642,Normal,Normal
blk_607153518,Normal,Normal
blk_395090012,Normal,Normal
blk_346124909,Normal,Normal
blk_659913951,Normal,Normal
blk_520258670,Normal,Normal
blk_530869667,Normal,Normal
blk_648092186,Normal,Normal
blk_660482159,Normal,Normal
blk_860893189,Normal,Normal
blk_564609532,Memory Overflow,Anomaly
blk_802767297,Normal,Normal
blk_566150676,Normal,Normal
blk_992762492,Normal,Normal
blk_555695058,Normal,Normal
blk_959449441,Normal,Normal
blk_700188885,Normal,Normal
blk_732558013,Normal,Normal
blk_596922764,Normal,Normal
blk_947618365,Normal,Normal
blk_870349192,Normal,Normal
blk_552237122,Normal,Normal
blk_549692234,Normal,Normal
blk_555682875,Normal,Normal
blk_756554990,Normal,Normal
blk_459994965,Normal,Normal
blk_293150928,Disk Failure,Anomaly
blk_590685446,Normal,Normal
blk_879791633,Normal,Normal
blk_754054670,Normal,Normal
blk_159879444,Normal,Normal
blk_336670759,Normal,Normal
blk_135711801,Normal,Normal
blk_297854686,Normal,Normal
blk_644823852,Normal,Normal
blk_471329256,Normal,Normal
blk_902276189,Normal,Normal
blk_611142097,Normal,Normal
blk_814741782,Normal,Normal
blk_950696025,Normal,Normal
blk_281474129,Security Attack,Anomaly
blk_625218000,Normal,Normal
blk_839120193,Normal,Normal
blk_392592045,Normal,Normal
blk_290857485,Application Crash,Anomaly
blk_588730451,Normal,Normal
blk_612295059,Normal,Normal
blk_318053587,Normal,Normal
blk_885271310,Normal,Normal
blk_162373889,Normal,Normal
blk_243903914,Normal,Normal
blk_458326054,Normal,Normal
blk_991515490,Normal,Normal
blk_822926665,Normal,Normal
blk_346944840,Normal,Normal
blk_643736982,Normal,Normal
blk_586366743,Normal,Normal
blk_184838460,Application Crash,Anomaly
blk_337749977,Normal,Normal
blk_286891371,Normal,Normal
blk_351085619,Normal,Normal
blk_252568157,Normal,Normal
blk_881590700,Normal,Normal
blk_689611187,Normal,Normal
blk_799507765,Normal,Normal
blk_938611862,Disk Failure,Anomaly
blk_253519438,Normal,Normal
blk_864315199,Network Issue,Anomaly
blk_128388700,Normal,Normal
blk_572191858,Normal,Normal
blk_962974696,Application Crash,Anomaly
blk_464314363,Security Attack,Anomaly
blk_405181140,Normal,Normal
blk_788437247,Normal,Normal
blk_178726491,Normal,Normal
blk_625990292,Normal,Normal
blk_961472664,Normal,Normal
blk_509386301,Normal,Normal
blk_848760329,Normal,Normal
blk_314393138,Normal,Normal
blk_192828716,Normal,Normal
blk_540714693,Normal,Normal
blk_317195302,Normal,Normal
blk_332898268,Disk Failure,Anomaly
blk_472369757,Normal,Normal
blk_896560168,Network Issue,Anomaly
blk_335544709,Normal,Normal
blk_769551132,Normal,Normal
blk_119954498,Normal,Normal
blk_749295182,Security Attack,Anomaly
blk_168085739,Normal,Normal
blk_525449976,Application Crash,Anomaly
blk_639437406,Normal,Normal
blk_503342986,Normal,Normal
blk_249816257,Normal,Normal
blk_400316585,Application Crash,Anomaly
blk_831450174,Normal,Normal
blk_770975483,Normal,Normal
blk_748020537,Normal,Normal
blk_800159468,Normal,Normal
blk_594073692,Normal,Normal
blk_395004770,Normal,Normal
blk_364203746,Memory Overflow,Anomaly
blk_139686528,Normal,Normal
blk_429429344,Normal,Normal
blk_649883115,Normal,Normal
blk_239169051,Application Crash,Anomaly
blk_806890418,Normal,Normal
blk_906781002,Network Issue,Anomaly
blk_154541717,Normal,Normal
blk_343923321,Application Crash,Anomaly
blk_208408984,Normal,Normal
blk_912055363,Disk Failure,Anomaly
blk_242775775,Normal,Normal
blk_605499077,Normal,Normal
blk_560747231,Normal,Normal
blk_825689550,Normal,Normal
blk_666862892,Normal,Normal
blk_687530912,Normal,Normal
blk_270639698,Normal,Normal
blk_710487401,Normal,Normal
blk_903335086,Application Crash,Anomaly
blk_983502475,Disk Failure,Anomaly
blk_783296435,Normal,Normal
blk_871077062,Normal,Normal
blk_394297379,Network Issue,Anomaly
blk_926152444,Normal,Normal
blk_580425701,Normal,Normal
blk_763918149,Normal,Normal
blk_644620385,Normal,Normal
blk_934140464,Normal,Normal
blk_349372707,Normal,Normal
blk_988650703,Normal,Normal
blk_719260082,Normal,Normal
blk_282271309,Normal,Normal
blk_127624524,Normal,Normal
blk_677132098,Security Attack,Anomaly
blk_770901717,Normal,Normal
blk_692489985,Disk Failure,Anomaly
blk_417342411,Normal,Normal
blk_145435495,Normal,Normal
blk_775713891,Network Issue,Anomaly
blk_769815683,Normal,Normal
blk_225187098,Normal,Normal
blk_285290237,Normal,Normal
blk_564991468,Normal,Normal
blk_823573041,Normal,Normal
blk_853047520,Normal,Normal
blk_292761922,Disk Failure,Anomaly
blk_988832476,Security Attack,Anomaly
blk_574695726,Normal,Normal
blk_703750006,Normal,Normal
blk_142228689,Normal,Normal
blk_243921039,Normal,Normal
blk_439468387,Normal,Normal
blk_557348810,Normal,Normal
blk_856261594,Normal,Normal
blk_510335161,Normal,Normal
blk_376455430,Normal,Normal
blk_543677886,Normal,Normal
blk_858459910,Normal,Normal
blk_838370272,Normal,Normal
blk_269927185,Disk Failure,Anomaly
blk_578482220,Memory Overflow,Anomaly
blk_672893287,Normal,Normal
blk_152046436,Normal,Normal
blk_549862087,Normal,Normal
blk_733031498,Network Issue,Anomaly
blk_878438957,Normal,Normal
blk_826295471,Normal,Normal
blk_790479742,Memory Overflow,Anomaly
blk_952242157,Normal,Normal
blk_349789747,Normal,Normal
blk_988822946,Normal,Normal
blk_902090412,Normal,Normal
blk_124195638,Normal,Normal
blk_131392507,Application Crash,Anomaly
blk_999444488,Normal,Normal
blk_705074724,Normal,Normal
blk_947203244,Normal,Normal
blk_499053454,Normal,Normal
blk_855038314,Normal,Normal
blk_171305067,Security Attack,Anomaly
blk_222209403,Normal,Normal
blk_577249984,Normal,Normal
blk_727378487,Normal,Normal
blk_237552259,Normal,Normal
blk_555567043,Normal,Normal
blk_374526967,Normal,Normal
blk_430074721,Normal,Normal
blk_720555630,Normal,Normal
blk_379125818,Normal,Normal
blk_706447903,Normal,Normal
blk_712676686,Normal,Normal
blk_791900153,Disk Failure,Anomaly
blk_118389974,Normal,Normal
blk_551651718,Normal,Normal
blk_685204045,Normal,Normal
blk_892684184,Normal,Normal
blk_581694317,Normal,Normal
blk_453195461,Normal,Normal
blk_489469496,Normal,Normal
blk_436228638,Normal,Normal
blk_716288892,Application Crash,Anomaly
blk_834040428,Normal,Normal
blk_491572369,Normal,Normal
blk_747509044,Normal,Normal
blk_164220573,Normal,Normal
blk_800276199,Normal,Normal
blk_473488398,Normal,Normal
blk_723618793,Normal,Normal
blk_628567185,Normal,Normal
blk_611087142,Normal,Normal
blk_911412789,Normal,Normal
blk_199601962,Normal,Normal
blk_476094932,Network Issue,Anomaly
blk_636961396,Disk Failure,Anomaly
blk_862239037,Normal,Normal
blk_257096966,Normal,Normal
blk_462420330,Normal,Normal
blk_437638640,Normal,Normal
blk_598579270,Normal,Normal
blk_773318048,Normal,Normal
blk_178091416,Normal,Normal
blk_205828122,Normal,Normal
blk_947402272,Normal,Normal
blk_924881059,Memory Overflow,Anomaly
blk_664299424,Normal,Normal
blk_936085076,Normal,Normal
blk_389245372,Normal,Normal
blk_887365307,Normal,Normal
blk_118799380,Normal,Normal
blk_703711642,Normal,Normal
blk_283867410,Normal,Normal
blk_343629060,Normal,Normal
blk_183215592,Normal,Normal
blk_576746450,Normal,Normal
blk_136255510,Normal,Normal
blk_347875126,Security Attack,Anomaly
blk_385449368,Normal,Normal
blk_316117552,Normal,Normal
blk_457022397,Normal,Normal
blk_901073558,Network Issue,Anomaly
blk_432490337,Normal,Normal
blk_119471708,Normal,Normal
blk_958224950,Disk Failure,Anomaly
blk_491085689,Normal,Normal
blk_300249402,Normal,Normal
blk_203112785,Normal,Normal
blk_624360087,Normal,Normal
blk_921069704,Application Crash,Anomaly
blk_282114424,Normal,Normal
blk_729265161,Application Crash,Anomaly
blk_776347310,Normal,Normal
blk_663815681,Normal,Normal
blk_197249281,Normal,Normal
blk_237797881,Disk Failure,Anomaly
blk_867878381,Normal,Normal
blk_270590655,Normal,Normal
blk_824101410,Normal,Normal
blk_780974237,Normal,Normal
blk_382873779,Normal,Normal
blk_233758602,Security Attack,Anomaly
blk_745943727,Normal,Normal
blk_997276573,Application Crash,Anomaly
blk_169728843,Normal,Normal
blk_989896921,Normal,Normal
blk_167178848,Normal,Normal
blk_269875308,Normal,Normal
blk_745732782,Memory Overflow,Anomaly
blk_992040911,Normal,Normal
blk_233585806,Normal,Normal
blk_898737849,Normal,Normal
blk_136798600,Disk Failure,Anomaly
blk_544940508,Normal,Normal
blk_813825164,Normal,Normal
blk_734174514,Disk Failure,Anomaly
blk_434830491,Application Crash,Anomaly
blk_816845804,Normal,Normal
blk_689658768,Normal,Normal
blk_588907923,Normal,Normal
blk_753312302,Network Issue,Anomaly
blk_239572670,Normal,Normal
blk_126929811,Normal,Normal
blk_601284001,Normal,Normal
blk_702391690,Normal,Normal
blk_402061195,Normal,Normal
blk_319858783,Normal,Normal
blk_728711474,Network Issue,Anomaly
blk_595427965,Normal,Normal
blk_898680069,Normal,Normal
blk_822023661,Normal,Normal
blk_207827235,Normal,Normal
blk_426959892,Normal,Normal
blk_842605591,Normal,Normal
blk_838189482,Normal,Normal
blk_402444518,Application Crash,Anomaly
blk_725294203,Normal,Normal
blk_669506006,Normal,Normal
blk_438765571,Normal,Normal
blk_770523502,Normal,Normal
blk_617413818,Normal,Normal
blk_686367872,Normal,Normal
blk_486437386,Normal,Normal
blk_798835012,Normal,Normal
blk_199294085,Normal,Normal
blk_720109148,Normal,Normal
blk_126249434,Normal,Normal
blk_320097251,Normal,Normal
blk_399405895,Normal,Normal
blk_287623650,Normal,Normal
blk_680851231,Network Issue,Anomaly
blk_291748805,Normal,Normal
blk_932859339,Normal,Normal
blk_647472466,Normal,Normal
blk_840650241,Normal,Normal
blk_417700372,Normal,Normal
blk_143257638,Disk Failure,Anomaly
blk_585341116,Normal,Normal
blk_933924692,Normal,Normal
blk_458506426,Normal,Normal
blk_693436511,Normal,Normal
blk_336237828,Normal,Normal
blk_878560486,Normal,Normal
blk_755658867,Normal,Normal
blk_971462154,Normal,Normal
blk_379300908,Normal,Normal
blk_692826477,Normal,Normal
blk_540144831,Normal,Normal
blk_578031818,Normal,Normal
blk_705264192,Normal,Normal
blk_198846311,Normal,Normal
blk_491997523,Normal,Normal
blk_213636215,Normal,Normal
blk_197364932,Normal,Normal
blk_536754513,Memory Overflow,Anomaly
blk_905233186,Security Attack,Anomaly
blk_251771219,Application Crash,Anomaly
blk_450896266,Normal,Normal
blk_376927214,Normal,Normal
blk_925454240,Security Attack,Anomaly
blk_361386325,Normal,Normal
blk_994976198,Normal,Normal
blk_147898346,Normal,Normal
blk_322705445,Security Attack,Anomaly
blk_271942911,Normal,Normal
blk_853242145,Normal,Normal
blk_566123108,Normal,Normal
blk_344288167,Network Issue,Anomaly
blk_195892352,Normal,Normal
blk_139871252,Normal,Normal
blk_606686270,Normal,Normal
blk_989790582,Memory Overflow,Anomaly
blk_384914853,Normal,Normal
blk_256743056,Normal,Normal
blk_422412785,Network Issue,Anomaly
blk_205007407,Normal,Normal
blk_456966427,Memory Overflow,Anomaly
blk_702747651,Application Crash,Anomaly
blk_592740138,Normal,Normal
blk_858051082,Normal,Normal
blk_323793287,Normal,Normal
blk_617234500,Normal,Normal
blk_721362954,Normal,Normal
blk_777778875,Network Issue,Anomaly
blk_256408265,Normal,Normal
blk_302123683,Normal,Normal
blk_399489240,Normal,Normal
blk_178003330,Network Issue,Anomaly
blk_633620439,Normal,Normal
blk_807807764,Normal,Normal
blk_556533545,Normal,Normal
blk_385994276,Network Issue,Anomaly
blk_174554706,Normal,Normal
blk_666101590,Normal,Normal
blk_499670898,Application Crash,Anomaly
blk_595976787,Network Issue,Anomaly
blk_773855912,Normal,Normal
blk_248447212,Normal,Normal
blk_176797218,Normal,Normal
blk_107367163,Network Issue,Anomaly
blk_357002001,Normal,Normal
blk_228725469,Normal,Normal
blk_269382398,Normal,Normal
blk_867819891,Normal,Normal
blk_564165322,Normal,Normal
blk_563534670,Normal,Normal
blk_241094355,Normal,Normal
blk_827162462,Normal,Normal
blk_431561725,Normal,Normal
blk_903727439,Normal,Normal
blk_796324926,Normal,Normal
blk_358581675,Normal,Normal
blk_148023750,Normal,Normal
blk_514784415,Normal,Normal
blk_811847975,Normal,Normal
blk_342171910,Normal,Normal
blk_131255001,Memory Overflow,Anomaly
blk_201596856,Security Attack,Anomaly
blk_327151496,Normal,Normal
blk_977081643,Normal,Normal
blk_910023490,Normal,Normal
blk_387677161,Normal,Normal
blk_727062064,Memory Overflow,Anomaly
blk_678780442,Normal,Normal
blk_340007112,Application Crash,Anomaly
blk_605577630,Normal,Normal
blk_356569935,Normal,Normal
blk_853288378,Security Attack,Anomaly
blk_899997888,Network Issue,Anomaly
blk_576328043,Normal,Normal
blk_760508142,Normal,Normal
blk_576133055,Network Issue,Anomaly
blk_316641540,Normal,Normal
blk_493139560,Disk Failure,Anomaly
blk_271948656,Normal,Normal
blk_335480572,Normal,Normal
blk_618694518,Normal,Normal
blk_850413389,Application Crash,Anomaly
blk_787549236,Normal,Normal
blk_336732615,Disk Failure,Anomaly
blk_648937890,Normal,Normal
blk_784769723,Normal,Normal
blk_350180136,Normal,Normal
blk_331765813,Normal,Normal
blk_916123216,Normal,Normal
blk_245183719,Normal,Normal
blk_790133058,Normal,Normal
blk_843201516,Normal,Normal
blk_429754089,Normal,Normal
blk_153261979,Normal,Normal
blk_196492857,Normal,Normal
blk_913655936,Normal,Normal
blk_382026816,Security Attack,Anomaly
blk_328363152,Security Attack,Anomaly
blk_390682877,Normal,Normal
blk_339441338,Normal,Normal
blk_117643997,Normal,Normal
blk_631002317,Disk Failure,Anomaly
blk_923539114,Normal,Normal
blk_687493355,Normal,Normal
blk_578819225,Normal,Normal
blk_883443833,Normal,Normal
blk_631297839,Normal,Normal
blk_855009107,Normal,Normal
blk_819039467,Normal,Normal
blk_252860206,Normal,Normal
blk_819413353,Normal,Normal
blk_276489882,Normal,Normal
blk_993556989,Normal,Normal
blk_787083073,Normal,Normal
blk_134012262,Normal,Normal
blk_425597039,Normal,Normal
blk_755770324,Normal,Normal
blk_987482140,Security Attack,Anomaly
blk_662546504,Normal,Normal
blk_701062382,Normal,Normal
blk_306075772,Normal,Normal
blk_880683100,Normal,Normal
blk_322278808,Normal,Normal
blk_452143283,Normal,Normal
blk_662693644,Normal,Normal
blk_157483876,Normal,Normal
blk_857014595,Security Attack,Anomaly
blk_926965652,Normal,Normal
blk_825659105,Memory Overflow,Anomaly
blk_605022380,Normal,Normal
blk_344560110,Normal,Normal
blk_435588232,Normal,Normal
blk_520855626,Security Attack,Anomaly
blk_577127405,Normal,Normal
blk_343476348,Normal,Normal
blk_225600510,Normal,Normal
blk_281651901,Normal,Normal
blk_539349520,Normal,Normal
blk_862443579,Normal,Normal
blk_600860024,Normal,Normal
blk_847699176,Normal,Normal
blk_859933802,Normal,Normal
blk_609238304,Normal,Normal
blk_475616429,Normal,Normal
blk_619904877,Normal,Normal
blk_449066243,Normal,Normal
blk_613537098,Disk Failure,Anomaly
blk_889069553,Normal,Normal
blk_757784830,Normal,Normal
blk_302122278,Normal,Normal
blk_714115745,Normal,Normal
blk_229671702,Normal,Normal
blk_769719797,Normal,Normal
blk_727032066,Disk Failure,Anomaly
blk_463292748,Normal,Normal
blk_583155739,Normal,Normal
blk_670694812,Normal,Normal
blk_172095846,Normal,Normal
blk_385771737,Normal,Normal
blk_429300462,Normal,Normal
blk_432920591,Normal,Normal
blk_649604313,Normal,Normal
blk_571479661,Normal,Normal
blk_582060164,Normal,Normal
blk_453126670,Normal,Normal
blk_387519397,Normal,Normal
blk_989654170,Normal,Normal
blk_119042062,Network Issue,Anomaly
blk_626926205,Disk Failure,Anomaly
blk_365677789,Normal,Normal
blk_457304599,Normal,Normal
blk_119380837,Network Issue,Anomaly
blk_895136401,Normal,Normal
blk_249568827,Normal,Normal
blk_895539916,Normal,Normal
blk_805576666,Normal,Normal
blk_415623759,Security Attack,Anomaly
blk_894982585,Normal,Normal
blk_658542863,Normal,Normal
blk_644136274,Normal,Normal
blk_863729621,Normal,Normal
blk_171823069,Normal,Normal
blk_761364359,Normal,Normal
blk_324284042,Normal,Normal
blk_948618593,Application Crash,Anomaly
blk_916640113,Normal,Normal
blk_415186684,Normal,Normal
blk_200121028,Normal,Normal
blk_413039773,Normal,Normal
blk_845071492,Network Issue,Anomaly
blk_282837294,Normal,Normal
blk_775828523,Security Attack,Anomaly
blk_274319016,Normal,Normal
blk_504734618,Normal,Normal
blk_770731687,Normal,Normal
blk_969477603,Normal,Normal
blk_768291834,Normal,Normal
blk_884894311,Normal,Normal
blk_917807610,Normal,Normal
blk_584819148,Normal,Normal
blk_548232171,Memory Overflow,Anomaly
blk_909631705,Network Issue,Anomaly
blk_362880931,Normal,Normal
blk_657298486,Normal,Normal
blk_708369658,Normal,Normal
blk_180628195,Normal,Normal
blk_180934501,Normal,Normal
blk_658914813,Normal,Normal
blk_710518455,Normal,Normal
blk_773199489,Network Issue,Anomaly
blk_431739283,Normal,Normal
blk_926142004,Normal,Normal
blk_573473395,Normal,Normal
blk_192535078,Normal,Normal
blk_312170605,Normal,Normal
blk_987703599,Application Crash,Anomaly
blk_379559609,Normal,Normal
blk_203199003,Normal,Normal
blk_668801492,Network Issue,Anomaly
blk_620250101,Normal,Normal
blk_820622180,Normal,Normal
blk_892978526,Normal,Normal
blk_322083567,Normal,Normal
blk_293158496,Normal,Normal
blk_730136994,Normal,Normal
blk_849518656,Normal,Normal
blk_116395376,Network Issue,Anomaly
blk_883656702,Normal,Normal
blk_411125783,Normal,Normal
blk_332841764,Normal,Normal
blk_874687408,Normal,Normal
blk_838501037,Normal,Normal
blk_883048809,Normal,Normal
blk_386391002,Network Issue,Anomaly
blk_534228999,Normal,Normal
blk_753811082,Normal,Normal
blk_553327064,Normal,Normal
blk_518169130,Normal,Normal
blk_964177915,Security Attack,Anomaly
blk_926129022,Normal,Normal
blk_583350588,Normal,Normal
blk_717930525,Network Issue,Anomaly
blk_775813244,Normal,Normal
blk_196256524,Normal,Normal
blk_988678904,Normal,Normal
blk_124434673,Normal,Normal
blk_185482073,Normal,Normal
blk_938664365,Normal,Normal
blk_999217286,Normal,Normal
blk_930722915,Application Crash,Anomaly
blk_208578798,Normal,Normal
blk_135582348,Normal,Normal
blk_776440523,Normal,Normal
blk_211942941,Normal,Normal
blk_650191647,Normal,Normal
blk_129248646,Normal,Normal
blk_756311073,Normal,Normal
blk_231881867,Normal,Normal
blk_494549284,Application Crash,Anomaly
blk_985226904,Disk Failure,Anomaly
blk_759728526,Normal,Normal
blk_624393548,Security Attack,Anomaly
blk_888577223,Normal,Normal
blk_136517095,Normal,Normal
blk_300138160,Normal,Normal
blk_451323819,Normal,Normal
blk_848033154,Normal,Normal
blk_460367963,Normal,Normal
blk_141799785,Normal,Normal
blk_442081187,Security Attack,Anomaly
blk_627494115,Security Attack,Anomaly
blk_907886492,Normal,Normal
blk_428337248,Normal,Normal
blk_122194667,Normal,Normal
blk_336256401,Normal,Normal
blk_204529414,Normal,Normal
blk_449256624,Network Issue,Anomaly
blk_445394381,Normal,Normal
blk_265716246,Normal,Normal
blk_366495393,Normal,Normal
blk_181232940,Normal,Normal
blk_329989708,Memory Overflow,Anomaly
blk_329134424,Normal,Normal
blk_383933377,Normal,Normal
blk_955875871,Memory Overflow,Anomaly
blk_598305996,Normal,Normal
blk_417596930,Normal,Normal
blk_904672630,Normal,Normal
blk_342065039,Security Attack,Anomaly
blk_775707641,Security Attack,Anomaly
blk_640393124,Normal,Normal
blk_167623524,Normal,Normal
blk_320506318,Normal,Normal
